Sector,Level,Salary
Consultoria Empresarial,Mid,96913
Consultoria Empresarial,Senior,150052
Consultoria Empresarial,Entry,67978
Consultoria Empresarial,Mid,98453
Consultoria Empresarial,Senior,188862
Consultoria Empresarial,Entry,52915
Consultoria Empresarial,Mid,91996
Consultoria Empresarial,Senior,162231
Consultoria Empresarial,Entry,62972
Consultoria Empresarial,Mid,88485
Consultoria Empresarial,Senior,147811
Consultoria Empresarial,Entry,68269
Consultoria Empresarial,Mid,89155
Consultoria Empresarial,Senior,177430
Consultoria Empresarial,Entry,64249
Consultoria Empresarial,Mid,101925
Consultoria Empresarial,Senior,190321
Consultoria Empresarial,Entry,56173
Consultoria Empresarial,Mid,92162
Consultoria Empresarial,Senior,161748
Consultoria Empresarial,Entry,67135
Consultoria Empresarial,Mid,104825
Consultoria Empresarial,Senior,179814
Consultoria Empresarial,Entry,52876
Consultoria Empresarial,Mid,101777
Consultoria Empresarial,Senior,174998
Consultoria Empresarial,Entry,68303
Consultoria Empresarial,Mid,102429
Consultoria Empresarial,Senior,172574
Consultoria Empresarial,Entry,61999
Consultoria Empresarial,Mid,103762
Consultoria Empresarial,Senior,184858
Consultoria Empresarial,Entry,67754
Consultoria Empresarial,Mid,96465
Consultoria Empresarial,Senior,165487
Consultoria Empresarial,Entry,62334
Consultoria Empresarial,Mid,101396
Consultoria Empresarial,Senior,185021
Consultoria Empresarial,Entry,57975
Consultoria Empresarial,Mid,97913
Consultoria Empresarial,Senior,187279
Consultoria Empresarial,Entry,65053
Consultoria Empresarial,Mid,89410
Consultoria Empresarial,Senior,152202
Consultoria Empresarial,Entry,68450
Consultoria Empresarial,Mid,102894
Consultoria Empresarial,Senior,170109
Consultoria Empresarial,Entry,56145
Consultoria Empresarial,Mid,87141
Consultoria Empresarial,Senior,139786
Consultoria Empresarial,Entry,63784
Consultoria Empresarial,Mid,89035
Consultoria Empresarial,Senior,176431
Consultoria Empresarial,Entry,52665
Consultoria Empresarial,Mid,85245
Consultoria Empresarial,Senior,169162
Consultoria Empresarial,Entry,60761
Consultoria Empresarial,Mid,88009
Consultoria Empresarial,Senior,205362
Consultoria Empresarial,Entry,52404
Consultoria Empresarial,Mid,86750
Consultoria Empresarial,Senior,159872
Consultoria Empresarial,Entry,66433
Consultoria Empresarial,Mid,84085
Consultoria Empresarial,Senior,162655
Consultoria Empresarial,Entry,66233
Consultoria Empresarial,Mid,93934
Consultoria Empresarial,Senior,200673
Consultoria Empresarial,Entry,66062
Consultoria Empresarial,Mid,103151
Consultoria Empresarial,Senior,146675
Consultoria Empresarial,Entry,50652
Consultoria Empresarial,Mid,84991
Consultoria Empresarial,Senior,204727
Consultoria Empresarial,Entry,50841
Consultoria Empresarial,Mid,93215
Consultoria Empresarial,Senior,146930
Consultoria Empresarial,Entry,50746
Consultoria Empresarial,Mid,91855
Consultoria Empresarial,Senior,142869
Consultoria Empresarial,Entry,52370
Consultoria Empresarial,Mid,95735
Consultoria Empresarial,Senior,153178
Consultoria Empresarial,Entry,61842
Consultoria Empresarial,Mid,102659
Consultoria Empresarial,Senior,158971
Consultoria Empresarial,Entry,56820
Consultoria Empresarial,Mid,96356
Consultoria Empresarial,Senior,197135
Consultoria Empresarial,Entry,69512
Consultoria Empresarial,Mid,95948
Consultoria Empresarial,Senior,142351
Consultoria Empresarial,Entry,64557
Consultoria Empresarial,Mid,102749
Consultoria Empresarial,Senior,156084
Consultoria Empresarial,Entry,65086
Consultoria Empresarial,Mid,103241
Consultoria Empresarial,Senior,206082
Consultoria Empresarial,Entry,51326
Consultoria Empresarial,Mid,101179
Consultoria Empresarial,Senior,194047
Consultoria Empresarial,Entry,69013
Consultoria Empresarial,Mid,103039
Consultoria Empresarial,Senior,145518
Consultoria Empresarial,Entry,67279
Consultoria Empresarial,Mid,101754
Consultoria Empresarial,Senior,171343
Consultoria Empresarial,Entry,55239
Consultoria Empresarial,Mid,94991
Consultoria Empresarial,Senior,201833
Consultoria Empresarial,Entry,55460
Consultoria Empresarial,Mid,91035
Consultoria Empresarial,Senior,174641
Consultoria Empresarial,Entry,62200
Consultoria Empresarial,Mid,86899
Consultoria Empresarial,Senior,136874
Consultoria Empresarial,Entry,53886
Consultoria Empresarial,Mid,97315
Consultoria Empresarial,Senior,207647
Consultoria Empresarial,Entry,67362
Consultoria Empresarial,Mid,91101
Consultoria Empresarial,Senior,184982
Consultoria Empresarial,Entry,65702
Consultoria Empresarial,Mid,99195
Consultoria Empresarial,Senior,192083
Consultoria Empresarial,Entry,57164
Consultoria Empresarial,Mid,95313
Consultoria Empresarial,Senior,205768
Consultoria Empresarial,Entry,56366
Consultoria Empresarial,Mid,97874
Consultoria Empresarial,Senior,166388
Consultoria Empresarial,Entry,62517
Consultoria Empresarial,Mid,99136
Consultoria Empresarial,Senior,172021
Consultoria Empresarial,Entry,68449
Consultoria Empresarial,Mid,95233
Consultoria Empresarial,Senior,183040
Consultoria Empresarial,Entry,62780
Consultoria Empresarial,Mid,98575
Consultoria Empresarial,Senior,136926
Consultoria Empresarial,Entry,69298
Consultoria Empresarial,Mid,86837
Consultoria Empresarial,Senior,184934
Consultoria Empresarial,Entry,60493
Consultoria Empresarial,Mid,95520
Consultoria Empresarial,Senior,202428
Consultoria Empresarial,Entry,61977
Consultoria Empresarial,Mid,96049
Consultoria Empresarial,Senior,200578
Consultoria Empresarial,Entry,53094
Consultoria Empresarial,Mid,88944
Consultoria Empresarial,Senior,142109
Consultoria Empresarial,Entry,56037
Consultoria Empresarial,Mid,90845
Consultoria Empresarial,Senior,143307
Consultoria Empresarial,Entry,54227
Consultoria Empresarial,Mid,88088
Consultoria Empresarial,Senior,170884
Consultoria Empresarial,Entry,65301
Consultoria Empresarial,Mid,94601
Consultoria Empresarial,Senior,142512
Consultoria Empresarial,Entry,61859
Consultoria Empresarial,Mid,97399
Consultoria Empresarial,Senior,206001
Consultoria Empresarial,Entry,53258
Consultoria Empresarial,Mid,84866
Consultoria Empresarial,Senior,167766
Consultoria Empresarial,Entry,58443
Consultoria Empresarial,Mid,103514
Consultoria Empresarial,Senior,173207
Consultoria Empresarial,Entry,56431
Consultoria Empresarial,Mid,86120
Consultoria Empresarial,Senior,208845
Consultoria Empresarial,Entry,54045
Consultoria Empresarial,Mid,87455
Consultoria Empresarial,Senior,190475
Consultoria Empresarial,Entry,64219
Consultoria Empresarial,Mid,85360
Consultoria Empresarial,Senior,181155
Consultoria Empresarial,Entry,65233
Consultoria Empresarial,Mid,88149
Consultoria Empresarial,Senior,179111
Consultoria Empresarial,Entry,67052
Consultoria Empresarial,Mid,93139
Consultoria Empresarial,Senior,199685
Consultoria Empresarial,Entry,54514
Consultoria Empresarial,Mid,97542
Consultoria Empresarial,Senior,170910
Consultoria Empresarial,Entry,57015
Consultoria Empresarial,Mid,98106
Consultoria Empresarial,Senior,141373
Consultoria Empresarial,Entry,68176
Consultoria Empresarial,Mid,99319
Consultoria Empresarial,Senior,183740
Consultoria Empresarial,Entry,64796
Consultoria Empresarial,Mid,88957
Consultoria Empresarial,Senior,152195
Consultoria Empresarial,Entry,59073
Consultoria Empresarial,Mid,93723
Consultoria Empresarial,Senior,143552
Consultoria Empresarial,Entry,50168
Consultoria Empresarial,Mid,98034
Consultoria Empresarial,Senior,169035
Consultoria Empresarial,Entry,67055
Consultoria Empresarial,Mid,100776
Consultoria Empresarial,Senior,148619
Consultoria Empresarial,Entry,50511
Consultoria Empresarial,Mid,90564
Consultoria Empresarial,Senior,180881
Consultoria Empresarial,Entry,50139
Consultoria Empresarial,Mid,103886
Consultoria Empresarial,Senior,172385
Consultoria Empresarial,Entry,65354
Consultoria Empresarial,Mid,97536
Consultoria Empresarial,Senior,205183
Seguros,Entry,51441
Seguros,Mid,77137
Seguros,Senior,127326
Seguros,Entry,47881
Seguros,Mid,76014
Seguros,Senior,155741
Seguros,Entry,55540
Seguros,Mid,80288
Seguros,Senior,121740
Seguros,Entry,40595
Seguros,Mid,83901
Seguros,Senior,143083
Seguros,Entry,46663
Seguros,Mid,78377
Seguros,Senior,156697
Seguros,Entry,40813
Seguros,Mid,71917
Seguros,Senior,149299
Seguros,Entry,47982
Seguros,Mid,80583
Seguros,Senior,109948
Seguros,Entry,48661
Seguros,Mid,73093
Seguros,Senior,113255
Seguros,Entry,48104
Seguros,Mid,74368
Seguros,Senior,126529
Seguros,Entry,55736
Seguros,Mid,72969
Seguros,Senior,122609
Seguros,Entry,54402
Seguros,Mid,79993
Seguros,Senior,163885
Seguros,Entry,48882
Seguros,Mid,75509
Seguros,Senior,115964
Seguros,Entry,54700
Seguros,Mid,81077
Seguros,Senior,158568
Seguros,Entry,50634
Seguros,Mid,70032
Seguros,Senior,128941
Seguros,Entry,45523
Seguros,Mid,79558
Seguros,Senior,120912
Seguros,Entry,45054
Seguros,Mid,79596
Seguros,Senior,152904
Seguros,Entry,41028
Seguros,Mid,77177
Seguros,Senior,123104
Seguros,Entry,42739
Seguros,Mid,75376
Seguros,Senior,135550
Seguros,Entry,43105
Seguros,Mid,78163
Seguros,Senior,115920
Seguros,Entry,42647
Seguros,Mid,79685
Seguros,Senior,148572
Seguros,Entry,46795
Seguros,Mid,67264
Seguros,Senior,125098
Seguros,Entry,49125
Seguros,Mid,77265
Seguros,Senior,134991
Seguros,Entry,44784
Seguros,Mid,74086
Seguros,Senior,111034
Seguros,Entry,45717
Seguros,Mid,77167
Seguros,Senior,117894
Seguros,Entry,52395
Seguros,Mid,67521
Seguros,Senior,142101
Seguros,Entry,55124
Seguros,Mid,74995
Seguros,Senior,128446
Seguros,Entry,48423
Seguros,Mid,78816
Seguros,Senior,159350
Seguros,Entry,49853
Seguros,Mid,74382
Seguros,Senior,124393
Seguros,Entry,55123
Seguros,Mid,70438
Seguros,Senior,148930
Seguros,Entry,48849
Seguros,Mid,67467
Seguros,Senior,126090
Seguros,Entry,50591
Seguros,Mid,77900
Seguros,Senior,138596
Seguros,Entry,42447
Seguros,Mid,76881
Seguros,Senior,146911
Seguros,Entry,43963
Seguros,Mid,67274
Seguros,Senior,144815
Seguros,Entry,47345
Seguros,Mid,75283
Seguros,Senior,121669
Seguros,Entry,47483
Seguros,Mid,70202
Seguros,Senior,153370
Seguros,Entry,44840
Seguros,Mid,71189
Seguros,Senior,159263
Seguros,Entry,50833
Seguros,Mid,80937
Seguros,Senior,152113
Seguros,Entry,55272
Seguros,Mid,68510
Seguros,Senior,124283
Seguros,Entry,55106
Seguros,Mid,77032
Seguros,Senior,114188
Seguros,Entry,52105
Seguros,Mid,77952
Seguros,Senior,141267
Seguros,Entry,49825
Seguros,Mid,67531
Seguros,Senior,152158
Seguros,Entry,48529
Seguros,Mid,79769
Seguros,Senior,155631
Seguros,Entry,48970
Seguros,Mid,72448
Seguros,Senior,166619
Seguros,Entry,54842
Seguros,Mid,74403
Seguros,Senior,136202
Seguros,Entry,55891
Seguros,Mid,76390
Seguros,Senior,126029
Seguros,Entry,53944
Seguros,Mid,79307
Seguros,Senior,126554
Seguros,Entry,41563
Seguros,Mid,78829
Seguros,Senior,113398
Seguros,Entry,54451
Seguros,Mid,67401
Seguros,Senior,137964
Seguros,Entry,51043
Seguros,Mid,83352
Seguros,Senior,115975
Seguros,Entry,44182
Seguros,Mid,80617
Seguros,Senior,125065
Seguros,Entry,55661
Seguros,Mid,74614
Seguros,Senior,112260
Seguros,Entry,50895
Seguros,Mid,74901
Seguros,Senior,111968
Seguros,Entry,53322
Seguros,Mid,70940
Seguros,Senior,149231
Seguros,Entry,52445
Seguros,Mid,81281
Seguros,Senior,113712
Seguros,Entry,51823
Seguros,Mid,68491
Seguros,Senior,143999
Seguros,Entry,55230
Seguros,Mid,76049
Seguros,Senior,163162
Seguros,Entry,54951
Seguros,Mid,72362
Seguros,Senior,130499
Seguros,Entry,49108
Seguros,Mid,82311
Seguros,Senior,136845
Seguros,Entry,46936
Seguros,Mid,78399
Seguros,Senior,121598
Seguros,Entry,51463
Seguros,Mid,71917
Seguros,Senior,152867
Seguros,Entry,49882
Seguros,Mid,68654
Seguros,Senior,140022
Seguros,Entry,48865
Seguros,Mid,77080
Seguros,Senior,162261
Seguros,Entry,50817
Seguros,Mid,79702
Seguros,Senior,156910
Seguros,Entry,52060
Seguros,Mid,83822
Seguros,Senior,146151
Seguros,Entry,41924
Seguros,Mid,82965
Seguros,Senior,143265
Seguros,Entry,40247
Seguros,Mid,76478
Seguros,Senior,158752
Seguros,Entry,55351
Seguros,Mid,75919
Seguros,Senior,124349
Seguros,Entry,46307
Seguros,Mid,70014
Seguros,Senior,128776
Seguros,Entry,46390
Seguros,Mid,77516
Seguros,Senior,162259
Seguros,Entry,53470
Seguros,Mid,68487
Seguros,Senior,111258
Seguros,Entry,54714
Seguros,Mid,82337
Seguros,Senior,150227
Seguros,Entry,52624
Seguros,Mid,80987
Seguros,Senior,140424
Seguros,Entry,45285
Seguros,Mid,75438
Seguros,Senior,114084
Seguros,Entry,49984
Seguros,Mid,71128
Seguros,Senior,133873
Seguros,Entry,42185
Seguros,Mid,71241
Seguros,Senior,110719
Seguros,Entry,46175
Seguros,Mid,82332
Seguros,Senior,111897
Seguros,Entry,47568
Seguros,Mid,76148
Seguros,Senior,155651
Seguros,Entry,42019
Seguros,Mid,73381
Seguros,Senior,167841
Seguros,Entry,44735
Seguros,Mid,77298
Seguros,Senior,147811
Seguros,Entry,42276
Seguros,Mid,83662
Seguros,Senior,146315
Seguros,Entry,44717
Seguros,Mid,79660
Seguros,Senior,132117
Seguros,Entry,44876
Seguros,Mid,71158
Seguros,Senior,130140
Seguros,Entry,43475
Seguros,Mid,73597
Seguros,Senior,121956
Seguros,Entry,45250
Seguros,Mid,71226
Seguros,Senior,162941
Seguros,Entry,55986
Seguros,Mid,75910
Seguros,Senior,118554
Seguros,Entry,53059
Seguros,Mid,71060
Seguros,Senior,139874
Seguros,Entry,52630
Seguros,Mid,80137
Seguros,Senior,139520
Seguros,Entry,52581
Seguros,Mid,78546
Seguros,Senior,114686
Seguros,Entry,50297
Seguros,Mid,79061
Seguros,Senior,131536
Seguros,Entry,47190
Seguros,Mid,78588
Seguros,Senior,115950
Seguros,Entry,50923
Seguros,Mid,79213
Seguros,Senior,109420
Seguros,Entry,43973
Seguros,Mid,76590
Seguros,Senior,116961
Seguros,Entry,52028
Seguros,Mid,79094
Seguros,Senior,115957
Seguros,Entry,53940
Seguros,Mid,74418
Seguros,Senior,112496
Seguros,Entry,43031
Seguros,Mid,79460
Seguros,Senior,142424
Seguros,Entry,54458
Seguros,Mid,76617
Seguros,Senior,152440
Seguros,Entry,54350
Seguros,Mid,78217
Seguros,Senior,116065
Seguros,Entry,49688
Seguros,Mid,78949
Seguros,Senior,157542
Seguros,Entry,45570
Seguros,Mid,75414
Seguros,Senior,152385
Seguros,Entry,45548
Seguros,Mid,74025
Seguros,Senior,158612
Imobiliário,Entry,47814
Imobiliário,Mid,73381
Imobiliário,Senior,145373
Imobiliário,Entry,45819
Imobiliário,Mid,61822
Imobiliário,Senior,106076
Imobiliário,Entry,40844
Imobiliário,Mid,62812
Imobiliário,Senior,128964
Imobiliário,Entry,39336
Imobiliário,Mid,65234
Imobiliário,Senior,136146
Imobiliário,Entry,35756
Imobiliário,Mid,68848
Imobiliário,Senior,114456
Imobiliário,Entry,43321
Imobiliário,Mid,67147
Imobiliário,Senior,115756
Imobiliário,Entry,46618
Imobiliário,Mid,61471
Imobiliário,Senior,97379
Imobiliário,Entry,38738
Imobiliário,Mid,66314
Imobiliário,Senior,130179
Imobiliário,Entry,43988
Imobiliário,Mid,62897
Imobiliário,Senior,140203
Imobiliário,Entry,35425
Imobiliário,Mid,72829
Imobiliário,Senior,128990
Imobiliário,Entry,42572
Imobiliário,Mid,59000
Imobiliário,Senior,101419
Imobiliário,Entry,35012
Imobiliário,Mid,62408
Imobiliário,Senior,102529
Imobiliário,Entry,47604
Imobiliário,Mid,67497
Imobiliário,Senior,119425
Imobiliário,Entry,42988
Imobiliário,Mid,62476
Imobiliário,Senior,126777
Imobiliário,Entry,48187
Imobiliário,Mid,65538
Imobiliário,Senior,114745
Imobiliário,Entry,41173
Imobiliário,Mid,60238
Imobiliário,Senior,112641
Imobiliário,Entry,35946
Imobiliário,Mid,59038
Imobiliário,Senior,95650
Imobiliário,Entry,40871
Imobiliário,Mid,72991
Imobiliário,Senior,120382
Imobiliário,Entry,48696
Imobiliário,Mid,69959
Imobiliário,Senior,120091
Imobiliário,Entry,39823
Imobiliário,Mid,69246
Imobiliário,Senior,103382
Imobiliário,Entry,41189
Imobiliário,Mid,62504
Imobiliário,Senior,132500
Imobiliário,Entry,35400
Imobiliário,Mid,69510
Imobiliário,Senior,109338
Imobiliário,Entry,42835
Imobiliário,Mid,62286
Imobiliário,Senior,107072
Imobiliário,Entry,35033
Imobiliário,Mid,66696
Imobiliário,Senior,110131
Imobiliário,Entry,42286
Imobiliário,Mid,59485
Imobiliário,Senior,102318
Imobiliário,Entry,41129
Imobiliário,Mid,60087
Imobiliário,Senior,146498
Imobiliário,Entry,40090
Imobiliário,Mid,64668
Imobiliário,Senior,121661
Imobiliário,Entry,39890
Imobiliário,Mid,63249
Imobiliário,Senior,104950
Imobiliário,Entry,38109
Imobiliário,Mid,73107
Imobiliário,Senior,106755
Imobiliário,Entry,43384
Imobiliário,Mid,72714
Imobiliário,Senior,119373
Imobiliário,Entry,47146
Imobiliário,Mid,58833
Imobiliário,Senior,103649
Imobiliário,Entry,45042
Imobiliário,Mid,59817
Imobiliário,Senior,141644
Imobiliário,Entry,45991
Imobiliário,Mid,66435
Imobiliário,Senior,126714
Imobiliário,Entry,44000
Imobiliário,Mid,68143
Imobiliário,Senior,119915
Imobiliário,Entry,48806
Imobiliário,Mid,67702
Imobiliário,Senior,111616
Imobiliário,Entry,42861
Imobiliário,Mid,72155
Imobiliário,Senior,128351
Imobiliário,Entry,48456
Imobiliário,Mid,61367
Imobiliário,Senior,106692
Imobiliário,Entry,40690
Imobiliário,Mid,72592
Imobiliário,Senior,122185
Imobiliário,Entry,35341
Imobiliário,Mid,70388
Imobiliário,Senior,101029
Imobiliário,Entry,36237
Imobiliário,Mid,71730
Imobiliário,Senior,116590
Imobiliário,Entry,47560
Imobiliário,Mid,62849
Imobiliário,Senior,108248
Imobiliário,Entry,41835
Imobiliário,Mid,66487
Imobiliário,Senior,110771
Imobiliário,Entry,47328
Imobiliário,Mid,60526
Imobiliário,Senior,117444
Imobiliário,Entry,44765
Imobiliário,Mid,63642
Imobiliário,Senior,128657
Imobiliário,Entry,45877
Imobiliário,Mid,70004
Imobiliário,Senior,136458
Imobiliário,Entry,38965
Imobiliário,Mid,66702
Imobiliário,Senior,140729
Imobiliário,Entry,46495
Imobiliário,Mid,63502
Imobiliário,Senior,115432
Imobiliário,Entry,36081
Imobiliário,Mid,59896
Imobiliário,Senior,139973
Imobiliário,Entry,42997
Imobiliário,Mid,61054
Imobiliário,Senior,95731
Imobiliário,Entry,35558
Imobiliário,Mid,73004
Imobiliário,Senior,125816
Imobiliário,Entry,37109
Imobiliário,Mid,70044
Imobiliário,Senior,119198
Imobiliário,Entry,45350
Imobiliário,Mid,59067
Imobiliário,Senior,116893
Imobiliário,Entry,37167
Imobiliário,Mid,64044
Imobiliário,Senior,126254
Imobiliário,Entry,42289
Imobiliário,Mid,64429
Imobiliário,Senior,123095
Imobiliário,Entry,41969
Imobiliário,Mid,68077
Imobiliário,Senior,111134
Imobiliário,Entry,44585
Imobiliário,Mid,69101
Imobiliário,Senior,113666
Imobiliário,Entry,47636
Imobiliário,Mid,60164
Imobiliário,Senior,109381
Imobiliário,Entry,38580
Imobiliário,Mid,66505
Imobiliário,Senior,124391
Imobiliário,Entry,40921
Imobiliário,Mid,70714
Imobiliário,Senior,128317
Imobiliário,Entry,41307
Imobiliário,Mid,59059
Imobiliário,Senior,104433
Imobiliário,Entry,36283
Imobiliário,Mid,65674
Imobiliário,Senior,116200
Imobiliário,Entry,44185
Imobiliário,Mid,63184
Imobiliário,Senior,111652
Imobiliário,Entry,43889
Imobiliário,Mid,68861
Imobiliário,Senior,100395
Imobiliário,Entry,44999
Imobiliário,Mid,60443
Imobiliário,Senior,96821
Imobiliário,Entry,45145
Imobiliário,Mid,69625
Imobiliário,Senior,133893
Imobiliário,Entry,47725
Imobiliário,Mid,70592
Imobiliário,Senior,118967
Imobiliário,Entry,46555
Imobiliário,Mid,68838
Imobiliário,Senior,140305
Imobiliário,Entry,45537
Imobiliário,Mid,64725
Imobiliário,Senior,136232
Imobiliário,Entry,42647
Imobiliário,Mid,73308
Imobiliário,Senior,146137
Imobiliário,Entry,46050
Imobiliário,Mid,62164
Imobiliário,Senior,126496
Imobiliário,Entry,46893
Imobiliário,Mid,61938
Imobiliário,Senior,144892
Imobiliário,Entry,41505
Imobiliário,Mid,63947
Imobiliário,Senior,137235
Imobiliário,Entry,42256
Imobiliário,Mid,66821
Imobiliário,Senior,140078
Imobiliário,Entry,37973
Imobiliário,Mid,69219
Imobiliário,Senior,135856
Imobiliário,Entry,40821
Imobiliário,Mid,71924
Imobiliário,Senior,121588
Imobiliário,Entry,41690
Imobiliário,Mid,71174
Imobiliário,Senior,102485
Imobiliário,Entry,35540
Imobiliário,Mid,62827
Imobiliário,Senior,146227
Imobiliário,Entry,40802
Imobiliário,Mid,68832
Imobiliário,Senior,131837
Imobiliário,Entry,40870
Imobiliário,Mid,63753
Imobiliário,Senior,103566
Imobiliário,Entry,43478
Imobiliário,Mid,72491
Imobiliário,Senior,121435
Imobiliário,Entry,47083
Imobiliário,Mid,66467
Imobiliário,Senior,129373
Imobiliário,Entry,46247
Imobiliário,Mid,69531
Imobiliário,Senior,118000
Imobiliário,Entry,36086
Imobiliário,Mid,58821
Imobiliário,Senior,116710
Imobiliário,Entry,44800
Imobiliário,Mid,61879
Imobiliário,Senior,121181
Imobiliário,Entry,39312
Imobiliário,Mid,66025
Imobiliário,Senior,139897
Imobiliário,Entry,40236
Imobiliário,Mid,69792
Imobiliário,Senior,143499
Imobiliário,Entry,43360
Imobiliário,Mid,70370
Imobiliário,Senior,133497
Imobiliário,Entry,46611
Imobiliário,Mid,62017
Imobiliário,Senior,129457
Imobiliário,Entry,46282
Imobiliário,Mid,64146
Imobiliário,Senior,98527
Imobiliário,Entry,40831
Imobiliário,Mid,66611
Imobiliário,Senior,99125
Imobiliário,Entry,36662
Imobiliário,Mid,66294
Imobiliário,Senior,134026
Imobiliário,Entry,38933
Imobiliário,Mid,61031
Imobiliário,Senior,126458
Imobiliário,Entry,48085
Imobiliário,Mid,71390
Imobiliário,Senior,137239
Imobiliário,Entry,42937
Imobiliário,Mid,66070
Imobiliário,Senior,114319
Imobiliário,Entry,45986
Imobiliário,Mid,67594
Imobiliário,Senior,131697
Imobiliário,Entry,42908
Imobiliário,Mid,59533
Imobiliário,Senior,123707
Imobiliário,Entry,35216
Imobiliário,Mid,61598
Imobiliário,Senior,95878
Imobiliário,Entry,48049
Imobiliário,Mid,73004
Imobiliário,Senior,100400
Imobiliário,Entry,43267
Imobiliário,Mid,64836
Imobiliário,Senior,113124
Imobiliário,Entry,35434
Imobiliário,Mid,63974
Imobiliário,Senior,112911
Mineração,Entry,44595
Mineração,Mid,73139
Mineração,Senior,125632
Mineração,Entry,53424
Mineração,Mid,77426
Mineração,Senior,162613
Mineração,Entry,42452
Mineração,Mid,70516
Mineração,Senior,148081
Mineração,Entry,51023
Mineração,Mid,70218
Mineração,Senior,167717
Mineração,Entry,47955
Mineração,Mid,72718
Mineração,Senior,151358
Mineração,Entry,50226
Mineração,Mid,73255
Mineração,Senior,147060
Mineração,Entry,40347
Mineração,Mid,74155
Mineração,Senior,127207
Mineração,Entry,48687
Mineração,Mid,69175
Mineração,Senior,167975
Mineração,Entry,43267
Mineração,Mid,78623
Mineração,Senior,135970
Mineração,Entry,47956
Mineração,Mid,67605
Mineração,Senior,155653
Mineração,Entry,51242
Mineração,Mid,74652
Mineração,Senior,122339
Mineração,Entry,52380
Mineração,Mid,77561
Mineração,Senior,146735
Mineração,Entry,41675
Mineração,Mid,82683
Mineração,Senior,140315
Mineração,Entry,50312
Mineração,Mid,71301
Mineração,Senior,109912
Mineração,Entry,42262
Mineração,Mid,68236
Mineração,Senior,167274
Mineração,Entry,52992
Mineração,Mid,78382
Mineração,Senior,127105
Mineração,Entry,44772
Mineração,Mid,83033
Mineração,Senior,136728
Mineração,Entry,51288
Mineração,Mid,69377
Mineração,Senior,138344
Mineração,Entry,41177
Mineração,Mid,73059
Mineração,Senior,150748
Mineração,Entry,41469
Mineração,Mid,67754
Mineração,Senior,123043
Mineração,Entry,47005
Mineração,Mid,82551
Mineração,Senior,133864
Mineração,Entry,51485
Mineração,Mid,78019
Mineração,Senior,132267
Mineração,Entry,45495
Mineração,Mid,78515
Mineração,Senior,130810
Mineração,Entry,46654
Mineração,Mid,69902
Mineração,Senior,155313
Mineração,Entry,50475
Mineração,Mid,70691
Mineração,Senior,130332
Mineração,Entry,49328
Mineração,Mid,83539
Mineração,Senior,115111
Mineração,Entry,43846
Mineração,Mid,79265
Mineração,Senior,152178
Mineração,Entry,46500
Mineração,Mid,72510
Mineração,Senior,118634
Mineração,Entry,44857
Mineração,Mid,80626
Mineração,Senior,160515
Mineração,Entry,54043
Mineração,Mid,73865
Mineração,Senior,157547
Mineração,Entry,54202
Mineração,Mid,77446
Mineração,Senior,121928
Mineração,Entry,53979
Mineração,Mid,68635
Mineração,Senior,123238
Mineração,Entry,51086
Mineração,Mid,81192
Mineração,Senior,135373
Mineração,Entry,53867
Mineração,Mid,79802
Mineração,Senior,115839
Mineração,Entry,50566
Mineração,Mid,82072
Mineração,Senior,111309
Mineração,Entry,54668
Mineração,Mid,79047
Mineração,Senior,135600
Mineração,Entry,41296
Mineração,Mid,69278
Mineração,Senior,150334
Mineração,Entry,42270
Mineração,Mid,78571
Mineração,Senior,136540
Mineração,Entry,50387
Mineração,Mid,82837
Mineração,Senior,152757
Mineração,Entry,45928
Mineração,Mid,75951
Mineração,Senior,157620
Mineração,Entry,53705
Mineração,Mid,70229
Mineração,Senior,166635
Mineração,Entry,46182
Mineração,Mid,78180
Mineração,Senior,131773
Mineração,Entry,51868
Mineração,Mid,70614
Mineração,Senior,112970
Mineração,Entry,49893
Mineração,Mid,78884
Mineração,Senior,129490
Mineração,Entry,50159
Mineração,Mid,68642
Mineração,Senior,124365
Mineração,Entry,55419
Mineração,Mid,76961
Mineração,Senior,109689
Mineração,Entry,45021
Mineração,Mid,80938
Mineração,Senior,158846
Mineração,Entry,45510
Mineração,Mid,83445
Mineração,Senior,126617
Mineração,Entry,45750
Mineração,Mid,73117
Mineração,Senior,112611
Mineração,Entry,47409
Mineração,Mid,82810
Mineração,Senior,167350
Mineração,Entry,51147
Mineração,Mid,78932
Mineração,Senior,115888
Mineração,Entry,49095
Mineração,Mid,70748
Mineração,Senior,122862
Mineração,Entry,42764
Mineração,Mid,74487
Mineração,Senior,135844
Mineração,Entry,49947
Mineração,Mid,73021
Mineração,Senior,154859
Mineração,Entry,46320
Mineração,Mid,68810
Mineração,Senior,141984
Mineração,Entry,46318
Mineração,Mid,77908
Mineração,Senior,160536
Mineração,Entry,52027
Mineração,Mid,74435
Mineração,Senior,148769
Mineração,Entry,51352
Mineração,Mid,78379
Mineração,Senior,148265
Mineração,Entry,43876
Mineração,Mid,78144
Mineração,Senior,119956
Mineração,Entry,43784
Mineração,Mid,82567
Mineração,Senior,155462
Mineração,Entry,42994
Mineração,Mid,73065
Mineração,Senior,163460
Mineração,Entry,51651
Mineração,Mid,83345
Mineração,Senior,144296
Mineração,Entry,53958
Mineração,Mid,70965
Mineração,Senior,161830
Mineração,Entry,49751
Mineração,Mid,81499
Mineração,Senior,138401
Mineração,Entry,41835
